MW,FaultType,Rrup,VS30,PGA
4.5,Yanal,172.56,260.0,0.0004902469877573446
4.5,Yanal,36.57,393.0,0.005613140599011266
4.73,Yanal,40.99,432.47,0.022969942013813006
4.73,Yanal,37.64,382.16,0.009189793820767825
4.73,Yanal,41.79,329.24,0.010303055180760778
4.73,Yanal,42.83,342.79,0.01029353335996088
4.73,Yanal,55.8,414.03,0.0056660505858034125
4.73,Yanal,43.03,384.44,0.03094998800318782
4.73,Yanal,45.47,368.88,0.013187909023511349
4.73,Yanal,43.55,329.42,0.01041476947686467
4.73,Yanal,43.93,325.97,0.004841434571737327
4.73,Yanal,45.51,314.48,0.011554835400320691
4.73,Yanal,54.16,495.59,0.00770063740396
4.73,Yanal,51.85,630.66,0.006835792620530545
4.73,Yanal,49.51,456.83,0.006930506419708049
4.73,Yanal,46.86,383.39,0.014610902099073828
3.64,Yanal,94.13,760.0,3.7352674056886476e-05
4.3,Yanal,44.64,600.0,0.0008115752391379372
4.3,Yanal,68.24,560.63,0.002049535461854432
4.3,Yanal,133.83,470.57,8.980535227674351e-05
4.3,Yanal,140.32,490.24,0.000130617596388848
4.3,Yanal,139.99,521.55,0.00011911453120463515
4.3,Yanal,162.61,760.0,9.011290828765877e-05
4.3,Yanal,82.59,504.27,0.0012886741799481357
4.3,Yanal,95.19,402.6,0.0009119298293012681
4.3,Yanal,68.2,690.97,0.0008470411123158662
4.3,Yanal,125.12,723.35,0.0003318305172584342
4.3,Yanal,95.86,432.0,0.0005670091682293242
4.5,Yanal,169.92,503.11,0.0007060332683640197
4.5,Yanal,182.69,503.0,0.0003438297256431154
4.5,Yanal,145.37,368.74,0.0011252378140718742
4.3,Yanal,9.36,643.8,0.03613659494126352
4.25,Yanal,40.6,600.0,0.0009364685591159161
4.25,Yanal,75.61,519.0,0.0007302379738426029
4.25,Yanal,66.16,365.78,0.000579368849027146
4.25,Yanal,13.66,288.67,0.011798371075061802
4.25,Yanal,11.03,272.8,0.016947754444068455
4.25,Yanal,73.59,504.27,0.0008435530870687393
4.25,Yanal,43.0,477.0,0.005884037671829908
4.25,Yanal,39.14,327.8,0.004699029385633601
4.25,Yanal,30.17,686.73,0.0016263355452557015
4.25,Yanal,80.35,429.01,0.0008145099549882738
4.25,Yanal,60.21,690.97,0.0009455623310471499
4.2,Yanal,31.36,600.0,0.0010446898752341624
4.2,Yanal,64.83,519.0,0.00036608102163582587
4.2,Yanal,19.72,323.0,0.0024067351863915564
4.2,Yanal,61.0,504.27,0.0007705188583345252
4.2,Yanal,79.39,391.55,0.0001490847882702994
4.2,Yanal,102.49,501.27,0.00044078871480398636
4.2,Yanal,103.53,308.0,0.0013038971265139823
4.2,Yanal,33.0,686.73,0.004376257212483305
4.2,Yanal,231.94,687.89,0.0001831134232990034
4.2,Yanal,153.53,300.0,0.0009718136411528705
4.2,Yanal,47.74,690.97,0.0007695024474632748
4.2,Yanal,128.09,560.0,0.0006596582191245705
4.26,Ters,176.26,465.0,9.504243357784984e-05
4.26,Ters,91.59,699.0,0.0009212626259943252
4.26,Ters,44.44,371.97,0.0011388624278086971
4.26,Ters,100.27,355.87,0.0005914334165408817
4.26,Ters,120.24,485.0,0.00043839197196888764
4.3,Yanal,86.36,410.46,0.0005369404284497118
4.2,Yanal,15.08,349.85,0.008498757648012157
4.2,Yanal,17.64,311.68,0.009281499862449808
4.2,Yanal,7.42,367.43,0.0701195472554874
4.2,Yanal,9.42,335.5,0.04476446283950093
4.5,Yanal,180.72,383.09,0.0001470890345021001
4.5,Yanal,135.45,277.66,0.0009240650667598467
4.5,Yanal,49.13,374.5,0.011919313217519413
4.26,Ters,172.67,396.06,0.0001637305804535915
4.26,Ters,146.96,576.04,0.0003247215065353079
4.26,Ters,116.5,313.0,0.0011403190193766787
4.26,Ters,107.73,393.0,0.0004328193628966939
4.3,Yanal,95.08,613.05,0.0036474579666796398
4.3,Yanal,24.29,519.0,0.005274951236389205
4.3,Yanal,5.71,400.0,0.03191807061286075
4.3,Yanal,63.74,501.27,0.0021616121140585216
4.3,Yanal,16.42,471.0,0.006298626620550972
4.26,Ters,36.26,423.11,0.003841756561613518
4.26,Ters,37.0,722.31,0.006671768152148158
4.26,Ters,240.2,511.0,8.220661948547696e-05
4.26,Ters,13.36,422.33,0.017283788142031364
4.26,Ters,28.89,384.58,0.00882010745731783
4.26,Ters,32.5,330.03,0.005582544606423909
4.26,Ters,22.76,681.24,0.010900975629573153
4.3,Yanal,18.04,671.77,0.01462045232737428
4.5,Yanal,46.29,365.0,0.004620430854900949
4.5,Yanal,149.68,763.0,0.0002527976225885046
4.5,Yanal,150.47,257.03,0.0007879671967826833
4.5,Yanal,160.83,461.0,0.0014438754225524618
4.5,Yanal,92.27,481.14,0.0016304750380575594
4.5,Yanal,177.23,505.0,0.0005434168303966578
4.5,Yanal,82.56,392.7,0.002286459321108987
4.5,Yanal,51.36,396.06,0.005617047569852827
4.5,Yanal,77.48,576.04,0.0025336147716588015
4.5,Yanal,119.09,617.51,0.0014277878639165028
4.5,Yanal,105.08,629.08,0.0025722074307391114
4.5,Yanal,110.51,351.22,0.0016739368098078792
4.5,Yanal,236.38,433.0,0.00016801326370370287
4.5,Yanal,235.75,743.0,9.387514708270767e-05
4.5,Yanal,107.02,679.0,0.0008613032375637861
4.5,Yanal,73.4,726.0,0.0019171885913046062
4.5,Yanal,140.78,655.67,0.0007723450652342837
4.5,Yanal,115.5,383.09,0.0012972131488842456
4.5,Yanal,92.92,371.33,0.007983499149262012
4.5,Yanal,104.91,442.02,0.0039668811476130566
4.5,Yanal,214.26,196.0,0.0002332162814875068
4.5,Yanal,74.38,335.43,0.004795504802714968
4.5,Yanal,110.28,760.0,0.0015658505266479812
4.5,Yanal,213.95,382.19,0.00036902351147088177
4.5,Yanal,172.78,416.52,0.00031133055903457337
4.5,Yanal,108.97,465.0,0.0008486870806065213
4.5,Yanal,121.83,639.74,0.0005188863630094359
4.5,Yanal,91.76,699.0,0.0012984844340656072
4.26,Ters,23.6,633.76,0.01038835395007005
4.26,Ters,19.63,405.79,0.011852463241057615
4.26,Ters,10.71,373.07,0.019130990353178137
4.26,Ters,10.92,525.79,0.009257536944144593
4.26,Ters,17.05,306.67,0.020060514608409675
4.26,Ters,154.29,541.0,0.00016110126027886931
4.26,Ters,70.77,489.62,0.00418763689762063
4.26,Ters,30.8,377.62,0.0042615584906564264
4.26,Ters,76.4,440.67,0.0007156754303924231
4.26,Ters,205.46,482.0,0.0002243850685253366
4.26,Ters,15.72,368.74,0.007699488159705901
4.26,Ters,12.3,417.02,0.01412067463472762
4.26,Ters,184.6,679.0,0.00021447059652889486
4.26,Ters,166.3,559.0,0.0001021781921289959
4.26,Ters,21.95,708.84,0.005613039420698371
4.26,Ters,198.94,726.0,0.00022269309049218389
4.26,Ters,22.05,1015.88,0.007412895448955229
4.26,Ters,25.28,320.88,0.011510182026867516
4.26,Ters,28.93,373.87,0.00857074657788687
4.26,Ters,27.51,307.46,0.010877618920354215
4.26,Ters,24.98,357.97,0.016539919378506053
4.26,Ters,12.16,303.1,0.013683103117744967
4.26,Ters,8.68,420.81,0.04198768900763196
4.26,Ters,18.05,365.47,0.01564834794648125
3.45,Ters,53.05,335.43,0.0011005202407492057
4.24,Yanal,26.23,399.8,0.02442373061298601
4.24,Yanal,21.15,330.03,0.019085797272968188
4.24,Yanal,13.45,425.25,0.029899937438758833
4.24,Yanal,28.82,398.94,0.022360098388648494
3.64,Yanal,68.48,499.0,0.0008243875943613721
3.74,Yanal,180.7,335.43,0.0001475057874050371
3.74,Yanal,94.59,282.25,0.0005502854086856111
3.74,Yanal,101.82,313.0,0.00031706586707748913
3.64,Yanal,201.12,750.25,1.3786310761403865e-05
3.64,Yanal,143.65,342.64,0.00012923335857289325
3.5,Yanal,109.16,385.47,0.00012876231394519128
3.5,Yanal,105.82,391.55,3.963165598243404e-05
3.5,Yanal,22.24,686.73,0.0007681417562440737
3.5,Yanal,82.88,560.63,0.00032973832712924046
3.5,Yanal,1.96,490.24,0.09363103703865915
3.5,Yanal,42.12,552.56,0.0005256413761676301
3.5,Yanal,39.62,407.1,0.0008593584814354194
3.5,Yanal,74.78,560.63,0.00024213676309870836
3.5,Yanal,71.39,429.01,0.00014290148106212895
3.5,Yanal,16.88,422.0,0.0008937804239192644
3.5,Yanal,38.49,326.07,0.00042321085350635796
4.24,Yanal,19.25,287.16,0.020138069215439994
3.64,Yanal,156.3,586.0,0.00010405931361665806
3.74,Yanal,160.49,500.0,6.936164323925724e-05
3.74,Yanal,125.67,927.0,0.00012310126418847207
3.74,Yanal,110.01,668.72,0.00012839684732149774
3.74,Yanal,264.62,559.0,1.3330883262184844e-05
3.74,Yanal,157.5,414.77,0.0001184805957355043
3.74,Yanal,169.78,527.95,2.7671219780848113e-05
3.74,Yanal,145.2,529.99,0.0002792541277486512
3.74,Yanal,157.26,924.0,0.000273764482737407
3.74,Yanal,90.67,895.0,0.0002379443060787545
3.74,Yanal,39.14,660.0,0.0006505106689934071
3.5,Yanal,74.24,760.0,0.00015862386826792494
4.2,Yanal,31.9,635.15,0.0022044368928118585
4.2,Yanal,27.11,652.29,0.0021185425863905452
3.5,Yanal,58.65,427.38,0.0003068141909570025
3.5,Yanal,102.54,741.53,7.041467584204304e-05
3.5,Yanal,33.49,627.87,0.0010405939312173314
3.5,Yanal,79.65,560.63,0.00012268978114317425
3.61,Ters,92.95,347.0,0.00013725169476680425
3.61,Ters,114.63,461.0,0.0002649869082208402
4.2,Yanal,17.89,480.79,0.002725614374736107
4.2,Yanal,49.07,437.0,0.0005629214344817134
4.2,Yanal,40.18,719.52,0.0016257303953467344
3.69,Yanal,197.38,348.0,4.761416461936511e-05
3.69,Yanal,141.3,796.0,8.71676500402529e-05
3.69,Yanal,47.96,652.2,0.0051996689688341485
3.69,Yanal,46.54,576.04,0.003198875927872477
3.69,Yanal,135.46,1242.0,0.00011662912735436204
3.69,Yanal,69.32,559.0,0.0009414991399419121
3.69,Yanal,134.66,680.05,6.36237950769993e-06
3.69,Yanal,55.65,261.91,0.0016452918645094676
3.69,Yanal,104.53,338.28,0.0004004912535917857
3.69,Yanal,58.48,500.0,0.0006367652179529909
3.69,Yanal,46.52,414.77,0.001467795352937534
3.69,Yanal,96.87,763.0,0.00029647669446889076
3.69,Yanal,49.61,462.66,0.000696451226402359
3.69,Yanal,61.35,704.1,0.0015451151363390044
3.69,Yanal,32.01,355.87,0.004540553736406422
3.69,Yanal,56.94,760.0,0.00026873106143648527
3.69,Yanal,122.33,827.0,0.0008140018151882464
3.61,Ters,129.76,505.0,0.00039410950582442186
3.61,Ters,82.06,434.29,0.0005491559172110594
3.61,Ters,77.98,576.04,0.002240208233109668
3.61,Ters,160.52,805.0,0.00016717845703923697
3.61,Ters,121.04,726.0,0.00018553031689742783
3.61,Ters,77.93,244.74,0.0005159329713898114
3.61,Ters,57.17,760.0,0.0010549584528749935
3.61,Ters,115.43,763.0,0.00026206617320755077
3.61,Ters,104.69,529.99,0.00032144535396245815
3.61,Ters,61.22,1131.0,0.00306108279014929
3.61,Ters,56.9,440.67,0.0005430612786679786
3.69,Yanal,231.49,1464.0,8.43874242289691e-06
3.45,Ters,36.87,699.0,0.0011385090596628996
3.43,Ters,103.95,698.72,0.00013116617845298383
3.43,Ters,14.73,278.64,0.00599446644272612
3.43,Ters,102.51,374.5,0.0002129565238033341
3.52,Normal,109.61,763.0,0.0001332090510523966
3.52,Normal,74.09,370.0,0.0003113026604251881
3.45,Ters,91.93,393.0,0.00017710176695236559
3.45,Ters,58.96,377.62,0.00026630934028193604
3.45,Ters,114.79,374.5,0.0003786388957112568
4.2,Yanal,24.02,407.62,0.00910448437254831
4.2,Yanal,9.66,258.1,0.019662105480676477
4.2,Yanal,68.61,402.6,0.0007394796124408029
4.2,Yanal,32.4,723.35,0.002734312523672115
4.2,Yanal,21.41,613.05,0.007947588953042678
4.2,Yanal,11.15,361.42,0.02860670042290243
4.2,Yanal,41.91,552.56,0.0009617857569769631
4.2,Yanal,33.23,507.43,0.001690779414442357
4.2,Yanal,8.45,354.81,0.02343625883724589
4.2,Yanal,25.02,387.23,0.003040255250661694
4.2,Yanal,16.29,378.54,0.010251071037176292
3.52,Normal,73.55,361.0,0.000348259338042758
4.2,Yanal,8.3,414.77,0.1638761869416603
4.2,Yanal,9.13,274.33,0.004076963083858744
4.2,Yanal,23.15,468.52,0.01011634094302448
4.2,Yanal,9.91,410.46,0.08189917890421336
4.2,Yanal,20.14,489.62,0.010948785970428412
4.2,Yanal,38.06,760.0,0.0020352992421492867
4.06,Yanal,76.21,511.0,0.0014479025998349474
4.06,Yanal,131.27,356.0,0.0010379100162148547
4.2,Yanal,4.96,377.31,0.04146383231579261
4.2,Yanal,25.48,597.34,0.021440602789157704
4.2,Yanal,20.36,317.56,0.00991605022028965
4.2,Yanal,71.71,560.63,0.001317030127387411
4.2,Yanal,43.58,453.67,0.0010682386363844363
4.2,Yanal,15.38,492.08,0.017896902556686172
4.2,Yanal,5.87,285.31,0.02527030007765628
4.2,Yanal,22.59,240.92,0.0062962477923784385
4.2,Yanal,7.79,288.29,0.0038054993496226485
4.23,Yanal,25.46,470.57,0.00694014810826939
4.23,Yanal,31.66,341.13,0.004128487232071695
4.2,Yanal,9.48,623.52,0.08920863623787734
4.2,Yanal,14.78,350.5,0.010704593324032818
4.2,Yanal,32.73,688.28,0.006861029289955495
4.2,Yanal,6.22,511.12,0.30437232271980974
4.2,Yanal,33.55,352.79,0.00830297778371858
4.2,Yanal,7.83,285.93,0.0383453804094234
4.2,Yanal,8.73,207.92,0.05126398146349296
4.2,Yanal,8.19,468.87,0.062166185166956385
4.2,Yanal,19.5,259.9,0.020316644621959503
4.2,Yanal,11.94,207.92,0.015517088849459973
4.23,Yanal,14.12,490.24,0.0865695442470086
4.23,Yanal,17.87,521.55,0.016030093105467852
4.23,Yanal,57.72,519.0,0.0005548944537588748
4.23,Yanal,71.38,365.78,0.003996925684345593
4.23,Yanal,58.62,366.11,0.001889359263876013
4.23,Yanal,22.24,501.27,0.029174951089209283
4.23,Yanal,37.48,407.62,0.004247257549308184
4.23,Yanal,45.09,344.93,0.002236652340322881
4.2,Yanal,22.66,357.28,0.016748627369132137
4.2,Yanal,5.22,597.28,0.13464423374199058
3.52,Normal,69.33,726.0,0.00016704393718785488
4.23,Yanal,21.83,299.37,0.023822429943130486
4.23,Yanal,28.84,318.31,0.006680735123782721
4.23,Yanal,22.02,533.89,0.02161332334547163
4.23,Yanal,28.21,350.9,0.011819631723374463
4.23,Yanal,40.36,688.28,0.004866879184180923
4.23,Yanal,24.4,268.81,0.026251797288255753
4.23,Yanal,24.44,462.66,0.007382191875082847
4.23,Yanal,40.56,344.76,0.004943885368795083
4.23,Yanal,31.88,238.66,0.010267481513610385
4.23,Yanal,38.1,338.41,0.005734108350446631
4.23,Yanal,74.03,261.91,0.005607083594793236
4.23,Yanal,29.08,352.79,0.009646514771489971
3.52,Normal,118.95,981.0,0.0001303626380669707
4.23,Yanal,21.75,361.42,0.021290159306003538
4.23,Yanal,18.15,468.52,0.06367554158621268
4.23,Yanal,16.69,469.21,0.1256968739779904
4.23,Yanal,23.31,258.1,0.011712201869455633
4.23,Yanal,20.21,377.31,0.00718015859215595
4.23,Yanal,20.27,592.38,0.008149728239259767
4.23,Yanal,21.81,285.31,0.00917079053233962
4.23,Yanal,60.83,266.31,0.005876937629266283
4.23,Yanal,23.34,274.33,0.0073928988341525415
4.23,Yanal,62.12,273.32,0.004418180317900441
4.23,Yanal,60.97,348.66,0.006353780265593078
4.23,Yanal,14.82,378.54,0.10451836425980102
4.06,Yanal,93.85,524.0,0.0006686095888668588
4.06,Yanal,21.43,619.0,0.004707661540546671
4.06,Yanal,93.19,652.2,0.0005308526222271113
4.23,Yanal,23.39,288.29,0.004338931920827385
4.23,Yanal,28.61,490.24,0.009849417579644708
4.23,Yanal,19.06,365.26,0.008618778527698689
4.23,Yanal,19.87,379.77,0.006279324940390559
4.23,Yanal,22.18,272.63,0.014662639989024145
4.23,Yanal,23.37,492.08,0.014737129084509778
4.23,Yanal,34.25,240.92,0.010282217654635715
3.53,Yanal,43.09,389.87,0.0001848403501734402
4.06,Yanal,84.54,763.0,0.0007484496036196024
4.06,Yanal,166.47,1029.0,5.6795773613359646e-05
4.06,Yanal,207.14,927.0,8.135018286494505e-05
4.06,Yanal,51.2,370.0,0.0032408788829855523
4.06,Yanal,160.1,292.0,0.0006395974473193901
4.06,Yanal,87.16,576.04,0.0007386298192267016
4.06,Yanal,226.34,434.29,0.00013619998142922046
4.27,Yanal,178.12,308.0,0.00043617817200553493
4.27,Yanal,211.59,522.0,7.895418800950334e-05
4.27,Yanal,213.32,760.0,7.798168198788738e-05
4.23,Yanal,18.66,623.52,0.01969673815761432
4.23,Yanal,16.5,357.28,0.12265453117207534
4.23,Yanal,15.24,468.87,0.04550330409931472
4.23,Yanal,25.02,259.9,0.010761312924687025
4.23,Yanal,32.84,391.84,0.005927355016985072
4.43,Yanal,16.78,374.82,0.020337252601808093
4.27,Yanal,163.26,347.0,0.00016007777074472272
4.27,Yanal,233.11,356.0,0.00011219785445715974
4.27,Yanal,129.73,275.0,0.0006391622818220347
4.27,Yanal,50.21,715.0,0.0008327107262035238
4.27,Yanal,201.12,927.0,5.241835007208831e-05
4.27,Yanal,54.92,1464.0,0.0008184464514982639
4.27,Yanal,92.66,432.0,0.0004896916061085793
4.27,Yanal,32.1,580.0,0.010722873039813648
4.27,Yanal,293.16,576.04,1.8670143469721918e-05
4.27,Yanal,229.28,668.72,3.4121836451750366e-05
4.27,Yanal,140.29,1242.0,0.00021095894019334662
4.27,Yanal,235.36,489.0,2.9809048751679416e-05
4.27,Yanal,112.96,433.0,0.0002399561341904599
4.27,Yanal,112.8,386.0,0.0002365840069195718
4.27,Yanal,211.51,434.29,0.00010485335710123925
4.27,Yanal,213.54,726.0,6.001423278273247e-05
4.27,Yanal,65.27,644.0,0.0010200703234867095
4.27,Yanal,237.03,388.0,6.665462696617542e-05
4.27,Yanal,28.47,623.0,0.005965677764505411
4.27,Yanal,80.96,511.0,0.0014100250674548946
4.27,Yanal,138.14,680.05,0.0001531329699578115
4.27,Yanal,165.59,303.0,0.00021977917362841733
4.27,Yanal,214.69,500.0,7.92752912306855e-05
4.27,Yanal,262.79,297.0,4.708022563985861e-05
4.27,Yanal,180.31,416.52,8.436281619285834e-05
4.23,Yanal,19.46,597.28,0.022736944033258117
3.52,Normal,140.11,680.05,6.652685035697992e-05
4.0,Yanal,50.55,407.1,0.004317299047076125
4.0,Yanal,33.37,521.55,0.0018459896474186117
4.0,Yanal,35.64,519.0,0.001362519018823642
4.0,Yanal,94.73,507.06,0.0008099985712574931
4.0,Yanal,57.93,688.28,0.008682908806343459
4.0,Yanal,16.18,396.43,0.006747721881310803
3.52,Normal,162.88,956.0,4.5458442660302386e-05
4.0,Yanal,30.76,490.24,0.003004403780121469
4.0,Yanal,35.04,410.46,0.0033094888895366607
4.0,Yanal,140.43,760.0,8.835083245618006e-05
4.0,Yanal,19.6,480.79,0.01295886146750381
4.0,Yanal,82.77,760.0,0.000602326301423124
4.0,Yanal,22.16,282.81,0.0017522035914248207
4.0,Yanal,16.34,365.26,0.017323283178317557
4.0,Yanal,13.51,318.31,0.008148419125777835
4.0,Yanal,19.84,350.9,0.011371965316196489
4.0,Yanal,50.3,597.34,0.003932213574193619
4.1,Yanal,26.12,517.06,0.029434684482719194
4.1,Yanal,46.45,413.52,0.0141742145198485
4.1,Yanal,43.35,677.66,0.008344470797234459
4.0,Yanal,23.85,256.15,0.0037205105101282675
4.18,Yanal,32.14,357.28,0.0008713136658193995
4.18,Yanal,46.61,365.78,0.0011101745854496805
4.18,Yanal,96.95,613.05,0.0006230510996463532
4.18,Yanal,28.91,519.0,0.0008810865293981858
4.18,Yanal,25.82,471.0,0.0024061009288299296
4.18,Yanal,63.57,501.27,0.0005910296331650554
4.18,Yanal,75.64,385.47,0.0038039548705301697
4.18,Yanal,52.98,560.63,0.007829832471932448
4.18,Yanal,86.71,719.52,0.0009638189794409115
4.18,Yanal,64.03,504.27,0.002959725816539853
4.18,Yanal,48.6,690.97,0.0015373568517175835
4.11,Yanal,136.88,760.0,0.0002940045973105692
4.11,Yanal,110.56,414.77,0.0005836858113067594
4.11,Yanal,100.69,489.0,0.001300527479428697
4.11,Yanal,20.29,465.0,0.010082451842044158
4.1,Yanal,23.67,391.84,0.02309387808040339
4.1,Yanal,21.71,507.43,0.03750004718728007
4.1,Yanal,58.74,471.0,0.0006728149445791167
4.1,Yanal,26.27,489.62,0.006960147500996229
4.1,Yanal,12.56,480.79,0.0470168623767358
4.11,Yanal,84.21,352.0,0.000754988137872947
4.11,Yanal,99.68,388.68,0.0005231953401556058
4.11,Yanal,47.43,786.0,0.004115411080651649
4.1,Yanal,65.87,385.47,0.0033037668703143385
4.1,Yanal,66.2,760.0,0.00023177960248153847
4.1,Yanal,62.68,584.0,0.0020487432930120647
4.1,Yanal,67.64,760.0,0.0003960367971454799
4.1,Yanal,45.83,760.0,0.0013726302456964694
4.1,Yanal,57.0,719.52,0.0037928075829253057
4.1,Yanal,105.16,323.0,0.0010505033478343988
4.1,Yanal,96.78,506.29,0.0010484774556837404
4.1,Yanal,90.75,507.06,0.001241038784820817
4.1,Yanal,59.11,437.0,0.0011625434528588598
4.1,Yanal,51.13,760.0,0.00046371411244239697
4.1,Yanal,82.4,477.0,0.002932171262743367
4.1,Yanal,66.38,710.29,0.0004650626838515428
4.1,Yanal,266.66,317.0,0.00022182386719816693
4.1,Yanal,83.87,760.0,0.0004980354833603726
4.1,Yanal,119.52,652.29,4.655101403782736e-05
4.1,Yanal,50.29,635.15,0.005406887364330065
4.1,Yanal,113.97,686.73,0.0002929255213772948
4.1,Yanal,69.05,429.01,0.001640889956536903
4.1,Yanal,32.35,268.81,0.01183342932151386
4.1,Yanal,15.86,652.29,0.024580871032449443
4.1,Yanal,73.42,690.97,0.0016744249903360407
4.1,Yanal,49.82,723.35,0.010005651626824172
4.1,Yanal,55.19,535.12,0.009209561472468828
4.1,Yanal,65.08,376.0,0.0005121394352968047
4.1,Yanal,54.27,432.0,0.0008052145161954484
4.1,Yanal,21.72,422.0,0.007892564167819879
4.1,Yanal,168.46,396.89,0.00015391946757964048
3.52,Normal,53.02,499.0,0.0007284378900666
4.06,Yanal,65.6,625.0,0.0005845307164428573
4.06,Yanal,73.78,611.0,0.0015633964012812939
4.1,Yanal,27.23,288.29,0.011775500748377795
4.1,Yanal,13.57,365.26,0.05620725936183831
4.1,Yanal,21.39,318.31,0.02263640588321834
4.1,Yanal,29.93,533.89,0.006670045738818926
4.1,Yanal,36.96,550.92,0.005931673431469504
4.1,Yanal,59.72,328.57,0.0008862602470934821
4.1,Yanal,24.75,377.31,0.007147154853259042
4.1,Yanal,24.28,285.31,0.009155941928654146
4.1,Yanal,15.66,382.77,0.047833728403468966
4.1,Yanal,32.64,256.15,0.004457995667111118
4.1,Yanal,25.94,382.79,0.008089076524843322
4.1,Yanal,27.54,271.26,0.01424028269212792
4.1,Yanal,20.29,468.87,0.032896195776119415
4.1,Yanal,18.85,515.29,0.04225930855567586
4.11,Yanal,48.19,341.0,0.0009226572513005737
4.34,Normal,75.67,580.0,0.001843784287981704
4.34,Normal,246.72,477.0,0.00010059503816332095
4.11,Yanal,93.77,511.0,0.001412687476963649
4.11,Yanal,48.88,619.0,0.007395167987520588
4.11,Yanal,184.94,477.0,0.0002245252631175387
4.11,Yanal,58.08,611.0,0.0029746175258316826
4.11,Yanal,55.45,654.8,3.8006101181520846e-05
4.11,Yanal,53.54,501.0,0.0038236453812160328
4.11,Yanal,236.85,448.0,0.00012815055736535054
4.11,Yanal,110.25,500.0,0.0004990025710389376
4.1,Yanal,19.7,463.01,0.0524541820144067
4.1,Yanal,24.5,597.28,0.009162218992901577
4.1,Yanal,29.55,417.76,0.010208290512134071
4.1,Yanal,13.67,395.78,0.07333025352046299
3.52,Normal,217.01,895.0,1.4664162072208558e-05
4.11,Yanal,96.42,796.0,0.0013383329374554262
4.11,Yanal,141.93,927.0,0.00021976516055007445
4.11,Yanal,94.21,292.0,0.0006525991912863515
4.11,Yanal,78.19,267.92,0.002531011454209451
4.11,Yanal,77.65,392.7,0.0011809973202369598
4.11,Yanal,81.67,370.0,0.0008280478500637509
4.11,Yanal,54.75,396.06,0.008346376166538164
4.11,Yanal,23.8,361.0,0.01934456424079881
4.11,Yanal,185.15,1242.0,9.177196887023838e-05
4.34,Normal,8.61,1464.0,0.015583489195081249
4.34,Normal,342.6,760.0,2.7428353657301417e-05
4.06,Yanal,88.89,827.0,0.0017633346410514483
4.06,Yanal,243.18,750.25,2.8069776469362916e-05
4.11,Yanal,214.12,378.0,0.00011013660375624445
4.11,Yanal,231.84,511.0,8.543291322786553e-05
4.11,Yanal,176.42,680.05,0.00010995272863990234
4.11,Yanal,70.58,698.72,0.0008222188258073212
4.11,Yanal,12.99,407.49,0.03678076472788895
4.11,Yanal,94.04,440.67,0.0003368483379216231
4.11,Yanal,123.48,586.0,0.000808977309409479
4.11,Yanal,159.25,405.0,0.0002923184010680819
4.11,Yanal,106.55,365.0,0.0002523913015994014
4.11,Yanal,109.93,1188.0,0.0007620233645246843
4.11,Yanal,17.26,704.1,0.024640579097487462
4.11,Yanal,68.21,360.0,0.0035610432451138583
4.11,Yanal,68.21,360.0,0.0023639908110314875
4.11,Yanal,72.81,355.87,0.0016050520370148721
4.11,Yanal,158.77,1131.0,0.00010700372903296408
4.11,Yanal,87.11,302.09,0.00044680518679819506
4.11,Yanal,244.83,895.0,2.7705373236251486e-05
4.11,Yanal,58.91,1100.0,0.0008185962428098604
4.11,Yanal,78.7,388.01,0.012174948559926534
4.11,Yanal,50.8,301.0,0.012896128335398806
3.81,Yanal,28.53,267.92,0.004015811577945842
4.26,Yanal,7.64,388.63,0.05245151791118737
3.81,Yanal,120.43,629.08,0.00020256733077969407
3.53,Yanal,172.73,370.0,8.94528895877601e-05
3.81,Yanal,57.17,392.7,0.0018091821721041748
3.81,Yanal,160.29,477.0,0.000235212012109756
3.81,Yanal,43.22,396.06,0.0013834757400559541
3.81,Yanal,39.7,335.43,0.001086991385150292
4.02,Yanal,60.67,619.0,0.004251035632723932
4.02,Yanal,234.49,432.0,6.849035930523361e-05
4.02,Yanal,14.52,370.0,0.03332221508948295
4.02,Yanal,120.27,477.0,0.0005539854291341245
4.02,Yanal,55.28,396.06,0.0009253075829061059
4.02,Yanal,34.89,760.0,0.003000510522721072
4.02,Yanal,128.58,511.0,0.0007832442003876506
4.02,Yanal,100.94,356.0,0.0002841972921852353
4.02,Yanal,34.44,796.0,0.0031505189033059207
4.02,Yanal,51.4,524.0,0.0011864533245329334
4.02,Yanal,56.7,361.0,0.002878816816364876
4.02,Yanal,114.87,611.0,0.0010299637499267631
4.02,Yanal,117.2,625.0,0.0003081111783019889
4.02,Yanal,117.68,805.0,0.0006620933780643029
4.02,Yanal,125.79,559.0,0.0005356858141215334
4.02,Yanal,189.65,679.0,5.734509114300892e-05
4.02,Yanal,126.98,726.0,0.00014639911514804316
4.02,Yanal,97.65,981.0,0.0007009803195451068
4.02,Yanal,89.57,388.0,0.0006964668035993676
4.02,Yanal,141.21,365.0,0.0001295830395959286
4.02,Yanal,58.06,1188.0,0.0010162625181864575
4.02,Yanal,33.19,338.28,0.0032831432011795007
4.02,Yanal,22.78,352.0,0.005619730353018258
4.02,Yanal,187.98,1312.0,0.0001578481816502173
4.02,Yanal,40.58,763.0,0.006155615067715825
4.02,Yanal,150.03,420.96,0.00011354602423440462
4.11,Normal,66.68,432.0,0.0009166566766441839
4.11,Normal,53.06,580.0,0.001124995578608565
